ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,EngDispl,Cyl,Transmission,CityFE,HwyFE,CombFE,CityUnadjFE,HwyUnadjFE,CombUnadjFE-ConventionalFuel,CityUnrdAdjFE-ConventionalFuel,HwyUnrdAdjFE-ConventionalFuel,CombUnrdAdjFE-ConventionalFuel,Guzzler,AirAspirationMethod,Transmission,Gears,LockupTorqueConverter,TransCreeperGear,DriveSys,DriveDesc,MaxEthanolPercentGasoline,MaxBiodieselPercent,FuelUsage-ConventionalFuel,FuelUsageDesc-ConventionalFuel,AnnualFuel1Cost-ConventionalFuel,IntakeValvesPerCyl,ExhaustValvesPerCyl,CarlineClass,CarlineClassDesc,ReleaseDate,FuelMeteringSysCd,FuelMeteringSysDesc,StopStartSystem,MFRCalculatedGasGuzzlerMPG,FERating,GHGRating,MfrSmogRating,CityCO2,HwyCO2,CombCO2,EstimatedFuelCostin5Years
2019,FCA US LLC,RAM,1500 Classic 4X4,CRX,Domestic,3.6,6,Auto(A8),16,23,19,20.1,32.3,24.216,16.1793,23.1116,18.7039,No,Naturally Aspirated,Automatic,8,Y,N,4,4-Wheel Drive,85,,G,Gasoline (Regular Unleaded Recommended),2000,2,2,13,Standard Pick-up Trucks 4WD,43297,MFI,Multipoint/sequential fuel injection,No,,3,3,3,549,384,475,3000
2019,FCA US LLC,RAM,1500 Classic 4X4,CRX,Domestic,5.7,8,Auto(A8),15,21,17,18.1176,28.4277,21.6512,14.6794,20.5223,16.8365,No,Naturally Aspirated,Automatic,8,Y,N,4,4-Wheel Drive,10,,GM,Gasoline (Mid Grade Unleaded Recommended),2450,1,1,13,Standard Pick-up Trucks 4WD,43297,MFI,Multipoint/sequential fuel injection,No,,3,3,3,605,432,527,5250
2019,Ford Motor Company,Ford,Transit T150 Wagon,FMX,Domestic,3.5,6,Auto(S6),15,19,16,17.9477,25.4758,20.7003,14.5499,18.5172,16.1024,No,Turbocharged,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15,,G,Gasoline (Regular Unleaded Recommended),2400,2,2,15,"Vans, Passenger Type",43350,GDI,Spark Ignition Direct Injection,No,,2,2,1,610,481,552,5000
2019,Ford Motor Company,Ford,Transit T150 Wagon,FMX,Domestic,3.7,6,Auto(S6),14,18,15,17.1597,24.4316,19.8135,13.9476,17.8013,15.453,No,Naturally Aspirated,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15,,G,Gasoline (Regular Unleaded Recommended),2550,2,2,15,"Vans, Passenger Type",43350,MFI,Multipoint/sequential fuel injection,No,,2,2,1,632,497,572,5750
2019,Ford Motor Company,Ford,TRANSIT T150 WAGON FFV,FMX,Domestic,3.7,6,Auto(S6),14,18,15,17.1594,24.4274,19.812,13.9473,17.7984,15.4518,No,Naturally Aspirated,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",85,,G,Gasoline (Regular Unleaded Recommended),2550,2,2,15,"Vans, Passenger Type",43350,MFI,Multipoint/sequential fuel injection,No,,2,2,1,632,498,572,5750
2019,General Motors,Cadillac,XTS HEARSE,GMX,Domestic,3.6,6,Auto(S6),15,21,17,18.2,29.6,22.0155,14.7421,21.311,17.1163,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),2250,2,2,17,Special Purpose Vehicle 2WD,43252,GDI,Spark Ignition Direct Injection,No,22.2,3,3,3,604,419,521,4250
2019,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,Domestic,2,4,Auto(S8),24,27,25,30.9,44,35.6804,24.0184,26.8002,25.1953,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,17,Special Purpose Vehicle 2WD,43284,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,370,331,353,750
2019,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,Domestic,2.5,4,Auto(S6),20,27,22,24.875,37.6754,29.3645,19.7129,26.631,22.3224,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,17,Special Purpose Vehicle 2WD,43284,MFI,Multipoint/sequential fuel injection,No,,4,4,6,449,332,396,1750
2019,Ford Motor Company,Ford,TRANSIT CONNECT VAN FFV,FMX,Domestic,2,4,Auto(S8),24,27,25,30.9,44,35.6804,24.0184,26.8002,25.1953,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",85,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,17,Special Purpose Vehicle 2WD,43284,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,370,331,353,750
2019,Ford Motor Company,Ford,TRANSIT CONNECT WAGON LWB FFV,FMX,Domestic,2,4,Auto(S8),24,29,26,30.4,43.3,35.1065,23.6674,28.635,25.6715,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",85,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,17,Special Purpose Vehicle 2WD,43284,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,374,307,344,250
2019,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,Domestic,2,4,Auto(S8),24,29,26,30.4,43.3,35.1065,23.6674,28.635,25.6715,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,17,Special Purpose Vehicle 2WD,43284,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,374,307,344,250
2019,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,Domestic,2.5,4,Auto(S6),20,26,22,24.6,37.8,29.1864,19.5124,26,22.2055,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,17,Special Purpose Vehicle 2WD,43284,MFI,Multipoint/sequential fuel injection,No,,4,4,5,455,342,404,1750
2019,Ford Motor Company,Lincoln,MKT HEARSE AWD,FMX,Domestic,3.5,6,Auto(A6),14,19,16,17.8,28.6,21.444,14.4373,19.149,16.2349,No,Turbocharged,Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2400,2,2,18,Special Purpose Vehicle 4WD,43236,GDI,Spark Ignition Direct Injection,No,,2,2,1,614,464,547,5000
2019,Ford Motor Company,Lincoln,MKT LIMO AWD,FMX,Domestic,3.5,6,Auto(A6),14,19,15,16.6,28.5,20.4407,13.5178,18.7516,15.4595,No,Turbocharged,Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2550,2,2,18,Special Purpose Vehicle 4WD,43236,GDI,Spark Ignition Direct Injection,No,,2,2,1,659,469,574,5750
2019,Ford Motor Company,Lincoln,MKT LIVERY AWD,FMX,Domestic,3.7,6,Auto(A6),16,23,18,20.0756,31.7405,24.0535,16.1609,22.7403,18,No,Naturally Aspirated,Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2100,2,2,18,Special Purpose Vehicle 4WD,43236,MFI,Multipoint/sequential fuel injection,No,,3,3,3,546,389,491,3500
2019,General Motors,Chevrolet,COLORADO CAB CHASSIS 2WD,GMX,Domestic,3.6,6,Auto(A8),15,15,15,18.8,24.3,20.932,15.1979,15,15.4337,No,Naturally Aspirated,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,G,Gasoline (Regular Unleaded Recommended),2550,2,2,19,Special Purpose Vehicle cab chassis,43308,GDI,Spark Ignition Direct Injection,Yes,,2,2,5,584,584,572,5750
2019,General Motors,GMC,CANYON CAB CHASSIS 2WD,GMX,Domestic,3.6,6,Auto(A8),15,15,15,18.8,24.3,20.932,15.1979,15,15.4337,No,Naturally Aspirated,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,G,Gasoline (Regular Unleaded Recommended),2550,2,2,19,Special Purpose Vehicle cab chassis,43308,GDI,Spark Ignition Direct Injection,Yes,,2,2,5,584,584,572,5750
2019,FCA US LLC,Chrysler,Pacifica,CRX,Domestic,3.6,6,Auto(A9),19,28,22,23.8933,40,29.1809,18.9954,28.1266,22.2452,No,Naturally Aspirated,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,20,"Special Purpose Vehicle, minivan 2WD",43318,MFI,Multipoint/sequential fuel injection,Yes,,4,4,7,469,317,401,1750
2019,FCA US LLC,Chrysler,Pacifica,CRX,Domestic,3.6,6,Auto(A9),18,28,22,23.9,39.6,29.0899,18,27.8704,22.1764,No,Naturally Aspirated,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,20,"Special Purpose Vehicle, minivan 2WD",43318,MFI,Multipoint/sequential fuel injection,No,,4,4,7,495,320,416,1750
2019,FCA US LLC,Dodge,Grand Caravan,CRX,Domestic,3.6,6,Auto(A6),17,25,20,21.4,35,25.9349,17.1523,24.89,19.9421,No,Naturally Aspirated,Automatic,6,Y,N,F,"2-Wheel Drive, Front",85,,G,Gasoline (Regular Unleaded Recommended),1900,2,2,20,"Special Purpose Vehicle, minivan 2WD",43311,MFI,Multipoint/sequential fuel injection,No,,4,4,3,517,357,445,2500
2019,FCA US LLC,ALFA ROMEO,Stelvio,CRX,Domestic,2,4,Auto(A8),22,29,25,29.2431,41.671,33.7761,22,29.1922,25.3266,No,Turbocharged,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,30,Small SUV 2WD,43339,GDI,Spark Ignition Direct Injection,Yes,,5,5,3,404,305,359,2000
2019,General Motors,Buick,ENCORE,GMX,Domestic,1.4,4,Auto(S6),25,30,27,32.2,45.2,36.987,24.9259,30.0071,26.9819,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1400,2,2,30,Small SUV 2WD,43262,MFI,Multipoint/sequential fuel injection,No,37.2,6,6,5,356,295,329,0
2019,General Motors,Buick,ENCORE,GMX,Domestic,1.4,4,Auto(S6),26,31,28,34.2,45.3,38.4384,26.3074,31.4791,28.4076,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,38.7,6,6,3,337,282,312,-250
2019,General Motors,Buick,ENVISION FWD,GMX,Domestic,2.5,4,Auto(A6),22,29,25,28.1,41.3,32.8204,22.0382,28.9563,24.693,No,Naturally Aspirated,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43174,GDI,Spark Ignition Direct Injection,Yes,33,5,5,5,402,306,359,750
2019,General Motors,Cadillac,XT4 FWD,GMX,Domestic,2,4,Auto(S9),24,30,26,30.9,43.4,35.5013,24.0184,30.2863,26.4849,No,Turbocharged,Semi-Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),1750,2,2,30,Small SUV 2WD,43344,GDI,Spark Ignition Direct Injection,Yes,35.7,5,5,6,370,294,336,1750
2019,General Motors,Cadillac,XT5,GMX,Domestic,3.6,6,Auto(S8),19,26,22,24.3566,37.0278,28.7901,19.3346,26.2115,21.9229,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,,4,4,6,459,339,405,1750
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,Domestic,1.5,4,Auto(A6),26,32,28,33.2,46.3,38.0438,25.6188,32.1028,28.1801,No,Turbocharged,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,38.3,6,6,5,347,277,315,-250
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,Domestic,1.6,4,Auto(A6),28,39,32,36,57.8,43.359,27.5361,39.0821,31.7581,No,Turbocharged,Automatic,6,Y,N,F,"2-Wheel Drive, Front",,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1350,2,2,30,Small SUV 2WD,43262,CRDI,Common Rail Direct Diesel Injection,Yes,43.7,7,6,3,370,260,321,-250
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,Domestic,2,4,Auto(A9),22,29,25,28.6,43.1,33.7023,22.3944,29,25.3669,No,Turbocharged,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),1800,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,33.9,5,5,5,396,306,350,2000
2019,General Motors,Chevrolet,TRAX,GMX,Domestic,1.4,4,Auto(S6),26,31,28,33.6,47.1,38.5755,25.8948,31.1332,28.0161,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,30,Small SUV 2WD,43262,MFI,Multipoint/sequential fuel injection,No,38.8,6,6,5,343,282,316,-250
2019,Ford Motor Company,Ford,EDGE FWD,FMX,Domestic,2,4,Auto(S8),22,29,25,27.5,41.9,32.5311,21.6093,29.3376,24.5154,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43364,GDI,Spark Ignition Direct Injection,Yes,32.8,5,5,5,409,301,360,750
2019,General Motors,GMC,TERRAIN FWD,GMX,Domestic,1.5,4,Auto(A9),26,30,28,33.6,44.2,37.6647,25.8948,30,27.8901,No,Turbocharged,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,37.9,6,6,5,341,295,317,-250
2019,General Motors,GMC,TERRAIN FWD,GMX,Domestic,1.6,4,Auto(A6),28,39,32,36,57.8,43.359,27.5361,39.0821,31.7581,No,Turbocharged,Automatic,6,Y,N,F,"2-Wheel Drive, Front",,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1350,2,2,30,Small SUV 2WD,43262,CRDI,Common Rail Direct Diesel Injection,Yes,43.7,7,6,3,370,260,321,-250
2019,General Motors,GMC,TERRAIN FWD,GMX,Domestic,2,4,Auto(A9),22,28,24,28.6,43.1,33.7023,22.3944,28,24,No,Turbocharged,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GPR,Gasoline (Premium Unleaded Required),1900,2,2,30,Small SUV 2WD,43262,GDI,Spark Ignition Direct Injection,Yes,33.9,5,5,5,396,317,369,2500
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,Domestic,2,4,Auto(A9),23,31,26,28.9478,44.6432,34.3883,22.6416,31.0679,25.7892,No,Turbocharged,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1750,2,2,30,Small SUV 2WD,43133,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,393,287,345,1750
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,Domestic,2.4,4,Auto(A9),22,31,25,27.7499,44.8998,33.5096,21.7881,31.2287,25.2188,No,Naturally Aspirated,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43147,MFI,Multipoint/sequential fuel injection,Yes,,5,5,3,407,284,352,750
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,Domestic,3.2,6,Auto(A9),20,29,23,24.9,40.9961,30.2435,19.7311,28.7628,22.9779,No,Naturally Aspirated,Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GM,Gasoline (Mid Grade Unleaded Recommended),1850,2,2,30,Small SUV 2WD,43117,MFI,Multipoint/sequential fuel injection,Yes,,5,5,5,451,309,387,2250
2019,FCA US LLC,Jeep,Compass 4X2,CRX,Domestic,2.4,4,Auto(A6),22,31,25,28.3,44.3454,33.8041,22.1809,30.8811,25.4013,No,Naturally Aspirated,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43318,MFI,Multipoint/sequential fuel injection,Yes,,5,5,7,401,289,350,750
2019,FCA US LLC,Jeep,Compass 4X2,CRX,Domestic,2.4,4,Manual(M6),23,32,26,29,46.5,34.9126,22.6786,32.2272,26.1675,No,Naturally Aspirated,Manual,6,N,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,30,Small SUV 2WD,43318,MFI,Multipoint/sequential fuel injection,No,,5,5,3,391,276,339,250
2019,Ford Motor Company,Lincoln,MKC  FWD,FMX,Domestic,2,4,Auto(S6),20,27,23,25.1,38.8,29.8416,19.8767,27.3565,22.6654,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43234,GDI,Spark Ignition Direct Injection,Yes,30,5,5,5,444,325,390,1250
2019,Ford Motor Company,Lincoln,NAUTILUS FWD,FMX,Domestic,2,4,Auto(S8),21,26,23,26.6,41.5,31.7258,20.9627,26,23,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43355,GDI,Spark Ignition Direct Injection,Yes,31.9,5,5,5,422,340,384,1250
2019,Ford Motor Company,Lincoln,NAUTILUS FWD,FMX,Domestic,2.7,6,Auto(S8),20,27,22,24.8,38.7,29.5811,19.6583,27.2921,22.4889,No,Turbocharged,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,30,Small SUV 2WD,43355,GDI,Spark Ignition Direct Injection,Yes,29.8,4,4,5,449,322,392,1750
2019,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,Domestic,2,4,Auto(A8),22,28,24,27.8499,40.5499,32.4189,21.8596,28.4782,24.4128,No,Turbocharged,Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,31,Small SUV 4WD,43339,GDI,Spark Ignition Direct Injection,Yes,,5,5,3,407,311,364,2500
2019,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,Domestic,2.9,6,Auto(A8),17,23,19,20.7526,31.5081,24.519,16.6688,22.5858,18.8965,No,Turbocharged,Automatic,8,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,31,Small SUV 4WD,43339,GDI,Spark Ignition Direct Injection,Yes,,3,3,3,533,394,470,4750
2019,General Motors,Buick,ENCORE AWD,GMX,Domestic,1.4,4,Auto(S6),24,29,26,30.4769,42.6455,34.9668,23.7215,28.7815,25.7594,No,Turbocharged,Semi-Automatic,6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,43262,MFI,Multipoint/sequential fuel injection,No,,5,5,5,374,307,344,250
2019,General Motors,Buick,ENCORE AWD,GMX,Domestic,1.4,4,Auto(S6),25,30,27,32.1496,42.5989,36.1387,24.8908,29.7804,26.8766,No,Turbocharged,Semi-Automatic,6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1400,2,2,31,Small SUV 4WD,43252,GDI,Spark Ignition Direct Injection,Yes,,6,6,3,356,298,330,0
2019,General Motors,Buick,ENVISION AWD,GMX,Domestic,2,4,Auto(A9),20,25,22,25.5,37.1,29.6753,20.1673,24.9885,22.0847,No,Turbocharged,Automatic,9,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),2050,2,2,31,Small SUV 4WD,43160,GDI,Spark Ignition Direct Injection,Yes,,4,4,5,440,354,401,3250
2019,General Motors,Buick,ENVISION AWD,GMX,Domestic,2.5,4,Auto(A6),21,27,24,27,38.8,31.281,21.2505,27.3565,23.6232,No,Naturally Aspirated,Automatic,6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1600,2,2,31,Small SUV 4WD,43174,GDI,Spark Ignition Direct Injection,No,,5,5,5,419,326,377,1000
2019,General Motors,Cadillac,XT4 AWD,GMX,Domestic,2,4,Auto(S9),22,29,24,27.5,41.1,32.3113,21.6093,28.829,24.3538,No,Turbocharged,Semi-Automatic,9,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1900,2,2,31,Small SUV 4WD,43344,GDI,Spark Ignition Direct Injection,Yes,,5,5,6,412,308,365,2500
2019,General Motors,Cadillac,XT5 AWD,GMX,Domestic,3.6,6,Auto(S8),18,25,21,23,35.6,27.3572,18.3385,25.2823,20.9246,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,,4,4,6,483,351,423,2000
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,Domestic,1.5,4,Auto(A6),25,30,27,32.5695,43.2531,36.6423,25.1824,30.1937,27.215,No,Turbocharged,Automatic,6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1400,2,2,31,Small SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,,6,6,5,363,299,334,0
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,Domestic,1.6,4,Auto(A6),28,38,32,36.6,56.5,43.4935,27.9425,38.3105,31.8173,No,Turbocharged,Automatic,6,Y,N,A,All Wheel Drive,,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1350,2,2,31,Small SUV 4WD,43262,CRDI,Common Rail Direct Diesel Injection,Yes,,7,6,3,363,265,319,-250
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,Domestic,2,4,Auto(A9),22,28,24,27.4,40.6,32.0958,21.5376,28.4652,24.1864,No,Turbocharged,Automatic,9,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1900,2,2,31,Small SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,412,312,367,2500
2019,General Motors,Chevrolet,TRAX AWD,GMX,Domestic,1.4,4,Auto(S6),24,29,26,30.4769,42.6455,34.9668,23.7215,28.7815,25.7594,No,Turbocharged,Semi-Automatic,6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,43262,MFI,Multipoint/sequential fuel injection,No,,5,5,5,374,307,344,250
2019,Ford Motor Company,Ford,EDGE AWD,FMX,Domestic,2,4,Auto(S8),21,28,23,25.986,40.4145,30.9599,20.5194,28.3917,23.4447,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,31,Small SUV 4WD,43364,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,430,311,377,1250
2019,Ford Motor Company,Ford,EDGE AWD,FMX,Domestic,2.7,6,Auto(S8),19,26,21,23.4788,35.9344,27.8178,18.6911,25.5005,21.2438,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43364,GDI,Spark Ignition Direct Injection,Yes,,4,4,5,476,347,418,2000
2019,General Motors,GMC,TERRAIN AWD,GMX,Domestic,1.5,4,Auto(A9),24,28,26,31.0228,40.3254,34.6163,24.4382,28.1937,25.9965,No,Turbocharged,Automatic,9,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1450,2,2,31,Small SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,362,310,339,250
2019,General Motors,GMC,TERRAIN AWD,GMX,Domestic,1.6,4,Auto(A6),28,38,32,36.6,56.5,43.4935,27.9425,38.3105,31.8173,No,Turbocharged,Automatic,6,Y,N,A,All Wheel Drive,,20,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1350,2,2,31,Small SUV 4WD,43262,CRDI,Common Rail Direct Diesel Injection,Yes,,7,6,3,363,265,319,-250
2019,General Motors,GMC,TERRAIN AWD,GMX,Domestic,2,4,Auto(A9),21,26,23,27.4,40.6,32.0958,21,26,23,No,Turbocharged,Automatic,9,Y,N,A,All Wheel Drive,10,,GPR,Gasoline (Premium Unleaded Required),1950,2,2,31,Small SUV 4WD,43262,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,423,341,386,2750
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,Domestic,2,4,Auto(A9),21,29,24,26.7,41.8,31.8829,21.0347,29.2741,24.0852,No,Turbocharged,Automatic,9,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,31,Small SUV 4WD,43144,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,423,304,369,2500
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,Domestic,2.4,4,Auto(A9),21,29,24,26.7,42.3,32.0128,21.0347,29,24.1812,No,Naturally Aspirated,Automatic,9,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1600,2,2,31,Small SUV 4WD,43147,MFI,Multipoint/sequential fuel injection,Yes,,5,5,3,422,306,370,1000
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,Domestic,3.2,6,Auto(A9),19,27,22,24.2,38.8,29.1331,19.22,27.3565,22.1899,No,Naturally Aspirated,Automatic,9,Y,N,A,All Wheel Drive,10,,GM,Gasoline (Mid Grade Unleaded Recommended),1900,2,2,31,Small SUV 4WD,43117,MFI,Multipoint/sequential fuel injection,Yes,,4,4,5,462,325,400,2500
2019,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,Domestic,2,4,Auto(A9),20,27,23,25.7996,38.7997,30.3802,20.3845,27.3563,23.0251,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,31,Small SUV 4WD,43139,GDI,Spark Ignition Direct Injection,Yes,,5,5,5,437,325,387,2750
2019,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,Domestic,3.2,6,Auto(A9),18,26,21,23.1,37.0483,27.8119,18.4122,26.2248,21.2626,No,Naturally Aspirated,Automatic,9,Y,N,4,4-Wheel Drive,10,,GM,Gasoline (Mid Grade Unleaded Recommended),2000,2,2,31,Small SUV 4WD,43117,MFI,Multipoint/sequential fuel injection,Yes,,4,4,5,481,338,416,3000
2019,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,Domestic,2,4,Auto(A9),20,26,22,25.2491,36.2466,29.2416,19.9851,25.7038,22.2086,No,Turbocharged,Automatic,9,Y,N,4,4-Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),2050,2,2,31,Small SUV 4WD,43139,GDI,Spark Ignition Direct Injection,Yes,,4,4,5,445,346,400,3250
